id,contact,day,month,duration,campaign,pdays,previous,poutcome
1000000607,unknown,6,may,92,2,-1,0,
1000000608,unknown,6,may,208,1,-1,0,
1000000609,unknown,6,may,193,1,-1,0,
1000000610,unknown,6,may,144,1,-1,0,
1000000611,unknown,6,may,65,1,-1,0,
1000000612,unknown,6,may,339,1,-1,0,
1000000613,unknown,6,may,285,1,-1,0,
1000000614,unknown,6,may,231,1,-1,0,
1000000615,unknown,6,may,168,1,-1,0,
1000000616,unknown,6,may,278,1,-1,0,
1000000617,unknown,6,may,389,1,-1,0,
1000000618,unknown,6,may,158,1,-1,0,
1000000619,unknown,6,may,145,2,-1,0,
1000000620,unknown,6,may,78,2,-1,0,
1000000621,unknown,6,may,142,3,-1,0,
1000000622,unknown,6,may,87,1,-1,0,
1000000623,unknown,6,may,147,2,-1,0,
1000000624,unknown,6,may,289,1,-1,0,
1000000625,unknown,6,may,703,1,-1,0,
1000000626,unknown,6,may,170,3,-1,0,
1000000627,unknown,6,may,802,1,-1,0,
1000000628,unknown,6,may,381,2,-1,0,
1000000629,unknown,6,may,218,4,-1,0,
1000000630,unknown,6,may,57,2,-1,0,
1000000631,unknown,6,may,304,2,-1,0,
1000000632,unknown,6,may,241,3,-1,0,
1000000633,unknown,6,may,230,1,-1,0,
1000000634,unknown,6,may,262,3,-1,0,
1000000635,unknown,6,may,392,2,-1,0,
1000000636,unknown,6,may,201,2,-1,0,
1000000637,unknown,6,may,145,1,-1,0,
1000000638,unknown,6,may,252,1,-1,0,
1000000639,unknown,6,may,235,4,-1,0,
1000000640,unknown,6,may,235,2,-1,0,
1000000641,unknown,6,may,328,2,-1,0,
1000000642,unknown,6,may,116,2,-1,0,
1000000643,unknown,6,may,246,1,-1,0,
1000000644,unknown,6,may,293,1,-1,0,
1000000645,unknown,6,may,37,2,-1,0,
1000000646,unknown,6,may,132,2,-1,0,
1000000647,unknown,6,may,530,2,-1,0,
1000000648,unknown,6,may,175,3,-1,0,
1000000649,unknown,6,may,524,2,-1,0,
1000000650,unknown,6,may,29,3,-1,0,
1000000651,unknown,6,may,311,2,-1,0,
1000000652,unknown,6,may,211,2,-1,0,
1000000653,unknown,6,may,312,3,-1,0,
1000000654,unknown,6,may,412,1,-1,0,
1000000655,unknown,6,may,392,1,-1,0,
1000000656,unknown,6,may,191,1,-1,0,
1000000657,unknown,6,may,284,2,-1,0,
1000000658,unknown,6,may,144,1,-1,0,
1000000659,unknown,6,may,328,1,-1,0,
1000000660,unknown,6,may,100,1,-1,0,
1000000661,unknown,6,may,226,1,-1,0,
1000000662,unknown,6,may,507,1,-1,0,
1000000663,unknown,6,may,392,1,-1,0,
1000000664,unknown,6,may,684,2,-1,0,
1000000665,unknown,6,may,333,2,-1,0,
1000000666,unknown,6,may,311,3,-1,0,
1000000667,unknown,6,may,128,2,-1,0,
1000000668,unknown,6,may,322,2,-1,0,
1000000669,unknown,6,may,202,4,-1,0,
1000000670,unknown,6,may,92,2,-1,0,
1000000671,unknown,6,may,739,3,-1,0,
1000000672,unknown,6,may,273,2,-1,0,
1000000673,unknown,6,may,260,3,-1,0,
1000000674,unknown,6,may,268,2,-1,0,
1000000675,unknown,6,may,396,2,-1,0,
1000000676,unknown,6,may,262,1,-1,0,
1000000677,unknown,6,may,308,3,-1,0,
1000000678,unknown,6,may,467,2,-1,0,
1000000679,unknown,6,may,320,1,-1,0,
1000000680,unknown,6,may,160,3,-1,0,
1000000681,unknown,6,may,245,2,-1,0,
1000000682,unknown,6,may,189,2,-1,0,
1000000683,unknown,6,may,477,1,-1,0,
1000000684,unknown,6,may,310,1,-1,0,
1000000685,unknown,6,may,65,3,-1,0,
1000000686,unknown,6,may,196,2,-1,0,
1000000687,unknown,6,may,221,2,-1,0,
1000000688,unknown,6,may,197,2,-1,0,
1000000689,unknown,6,may,221,2,-1,0,
1000000690,unknown,6,may,64,2,-1,0,
1000000691,unknown,6,may,75,2,-1,0,
1000000692,unknown,6,may,400,2,-1,0,
1000000693,unknown,6,may,378,3,-1,0,
1000000694,unknown,6,may,118,2,-1,0,
1000000695,unknown,6,may,1597,2,-1,0,
1000000696,unknown,6,may,346,2,-1,0,
1000000697,unknown,6,may,60,3,-1,0,
1000000698,unknown,6,may,276,2,-1,0,
1000000699,unknown,6,may,152,2,-1,0,
1000000700,unknown,6,may,251,3,-1,0,
1000000701,unknown,6,may,390,2,-1,0,
1000000702,unknown,6,may,306,2,-1,0,
1000000703,unknown,6,may,189,3,-1,0,
1000000704,unknown,6,may,125,2,-1,0,
1000000705,unknown,6,may,234,2,-1,0,
1000000706,unknown,6,may,79,2,-1,0,
1000000707,unknown,6,may,13,6,-1,0,
1000000708,unknown,6,may,283,3,-1,0,
1000000709,unknown,6,may,109,2,-1,0,
1000000710,unknown,6,may,132,2,-1,0,
1000000711,unknown,6,may,144,2,-1,0,
1000000712,unknown,6,may,121,2,-1,0,
1000000713,unknown,6,may,95,3,-1,0,
1000000714,unknown,6,may,31,3,-1,0,
1000000715,unknown,6,may,112,3,-1,0,
1000000716,unknown,6,may,87,4,-1,0,
1000000717,unknown,6,may,593,2,-1,0,
1000000718,unknown,6,may,99,2,-1,0,
1000000719,unknown,6,may,198,2,-1,0,
1000000720,unknown,6,may,285,2,-1,0,
1000000721,unknown,6,may,190,3,-1,0,
1000000722,unknown,6,may,172,5,-1,0,
1000000723,unknown,6,may,213,3,-1,0,
1000000724,unknown,6,may,178,2,-1,0,
1000000725,unknown,6,may,174,2,-1,0,
1000000726,unknown,6,may,631,2,-1,0,
1000000727,unknown,6,may,176,5,-1,0,
1000000728,unknown,6,may,32,3,-1,0,
1000000729,unknown,6,may,1529,2,-1,0,
1000000730,unknown,6,may,254,2,-1,0,
1000000731,unknown,6,may,200,2,-1,0,
1000000732,unknown,6,may,135,2,-1,0,
1000000733,unknown,6,may,112,4,-1,0,
1000000734,unknown,6,may,314,3,-1,0,
1000000735,unknown,6,may,597,3,-1,0,
1000000736,unknown,6,may,207,3,-1,0,
1000000737,unknown,6,may,410,2,-1,0,
1000000738,unknown,6,may,160,3,-1,0,
1000000739,unknown,6,may,42,3,-1,0,
1000000740,unknown,6,may,55,2,-1,0,
1000000741,unknown,6,may,155,2,-1,0,
1000000742,unknown,6,may,336,3,-1,0,
1000000743,unknown,6,may,233,2,-1,0,
1000000744,unknown,6,may,211,2,-1,0,
1000000745,unknown,6,may,88,5,-1,0,
1000000746,unknown,6,may,208,3,-1,0,
1000000747,unknown,6,may,305,2,-1,0,
1000000748,unknown,6,may,206,2,-1,0,
1000000749,unknown,6,may,128,2,-1,0,
1000000750,unknown,6,may,122,3,-1,0,
1000000751,unknown,6,may,66,3,-1,0,
1000000752,unknown,6,may,66,2,-1,0,
1000000753,unknown,6,may,164,2,-1,0,
1000000754,unknown,6,may,343,3,-1,0,
1000000755,unknown,6,may,126,2,-1,0,
1000000756,unknown,6,may,59,3,-1,0,
1000000757,unknown,6,may,249,3,-1,0,
1000000758,unknown,6,may,406,3,-1,0,
1000000759,unknown,6,may,250,7,-1,0,
1000000760,unknown,6,may,183,5,-1,0,
1000000761,unknown,6,may,190,3,-1,0,
1000000762,unknown,6,may,220,2,-1,0,
1000000763,unknown,6,may,153,3,-1,0,
1000000764,unknown,6,may,95,2,-1,0,
1000000765,unknown,6,may,191,3,-1,0,
1000000766,unknown,6,may,216,2,-1,0,
1000000767,unknown,7,may,89,2,-1,0,
1000000768,unknown,7,may,51,3,-1,0,
1000000769,unknown,7,may,169,3,-1,0,
1000000770,unknown,7,may,148,3,-1,0,
1000000771,unknown,7,may,132,3,-1,0,
1000000772,unknown,7,may,117,3,-1,0,
1000000773,unknown,7,may,275,4,-1,0,
1000000774,unknown,7,may,124,2,-1,0,
1000000775,unknown,7,may,118,3,-1,0,
1000000776,unknown,7,may,479,2,-1,0,
1000000777,unknown,7,may,285,3,-1,0,
1000000778,unknown,7,may,35,4,-1,0,
1000000779,unknown,7,may,322,2,-1,0,
1000000780,unknown,7,may,202,2,-1,0,
1000000781,unknown,7,may,172,8,-1,0,
1000000782,unknown,7,may,201,4,-1,0,
1000000783,unknown,7,may,216,3,-1,0,
1000000784,unknown,7,may,195,2,-1,0,
1000000785,unknown,7,may,96,2,-1,0,
1000000786,unknown,7,may,720,2,-1,0,
1000000787,unknown,7,may,188,2,-1,0,
1000000788,unknown,7,may,70,2,-1,0,
1000000789,unknown,7,may,141,3,-1,0,
1000000790,unknown,7,may,106,1,-1,0,
1000000791,unknown,7,may,395,2,-1,0,
1000000792,unknown,7,may,629,2,-1,0,
1000000793,unknown,7,may,502,1,-1,0,
1000000794,unknown,7,may,446,1,-1,0,
1000000795,unknown,7,may,241,1,-1,0,
1000000796,unknown,7,may,131,3,-1,0,
1000000797,unknown,7,may,312,1,-1,0,
1000000798,unknown,7,may,275,6,-1,0,
1000000799,unknown,7,may,120,2,-1,0,
1000000800,unknown,7,may,333,4,-1,0,
1000000801,unknown,7,may,113,1,-1,0,
1000000802,unknown,7,may,91,1,-1,0,
1000000803,unknown,7,may,128,3,-1,0,
1000000804,unknown,7,may,200,2,-1,0,
1000000805,unknown,7,may,326,1,-1,0,
1000000806,unknown,7,may,292,1,-1,0,
1000000807,unknown,7,may,68,1,-1,0,
1000000808,unknown,7,may,215,1,-1,0,
1000000809,unknown,7,may,97,1,-1,0,
1000000810,unknown,7,may,32,1,-1,0,
1000000811,unknown,7,may,162,1,-1,0,
1000000812,unknown,7,may,152,3,-1,0,
1000000813,unknown,7,may,268,1,-1,0,
1000000814,unknown,7,may,104,2,-1,0,
1000000815,unknown,7,may,852,1,-1,0,
1000000816,unknown,7,may,923,3,-1,0,
1000000817,unknown,7,may,159,2,-1,0,
1000000818,unknown,7,may,953,3,-1,0,
1000000819,unknown,7,may,416,2,-1,0,
1000000820,unknown,7,may,174,1,-1,0,
1000000821,unknown,7,may,180,1,-1,0,
1000000822,unknown,7,may,139,1,-1,0,
1000000823,unknown,7,may,294,1,-1,0,
1000000824,unknown,7,may,102,1,-1,0,
1000000825,unknown,7,may,124,1,-1,0,
1000000826,unknown,7,may,128,1,-1,0,
1000000827,unknown,7,may,130,1,-1,0,
1000000828,unknown,7,may,143,1,-1,0,
1000000829,unknown,7,may,74,1,-1,0,
1000000830,unknown,7,may,105,2,-1,0,
1000000831,unknown,7,may,477,2,-1,0,
1000000832,unknown,7,may,158,1,-1,0,
1000000833,unknown,7,may,250,1,-1,0,
1000000834,unknown,7,may,168,1,-1,0,
1000000835,unknown,7,may,520,1,-1,0,
1000000836,unknown,7,may,171,1,-1,0,
1000000837,unknown,7,may,113,1,-1,0,
1000000838,unknown,7,may,254,1,-1,0,
1000000839,unknown,7,may,149,1,-1,0,
1000000840,unknown,7,may,133,2,-1,0,
1000000841,unknown,7,may,293,3,-1,0,
1000000842,unknown,7,may,485,1,-1,0,
1000000843,unknown,7,may,374,1,-1,0,
1000000844,unknown,7,may,425,6,-1,0,
1000000845,unknown,7,may,207,1,-1,0,
1000000846,unknown,7,may,83,3,-1,0,
1000000847,unknown,7,may,228,1,-1,0,
1000000848,unknown,7,may,149,1,-1,0,
1000000849,unknown,7,may,139,1,-1,0,
1000000850,unknown,7,may,732,2,-1,0,
1000000851,unknown,7,may,142,1,-1,0,
1000000852,unknown,7,may,359,1,-1,0,
1000000853,unknown,7,may,112,1,-1,0,
1000000854,unknown,7,may,1521,1,-1,0,
1000000855,unknown,7,may,216,1,-1,0,
1000000856,unknown,7,may,161,1,-1,0,
1000000857,unknown,7,may,122,2,-1,0,
1000000858,unknown,7,may,800,1,-1,0,
1000000859,unknown,7,may,615,1,-1,0,
1000000860,unknown,7,may,254,1,-1,0,
1000000861,unknown,7,may,111,1,-1,0,
1000000862,unknown,7,may,354,1,-1,0,
1000000863,unknown,7,may,359,1,-1,0,
1000000864,unknown,7,may,97,1,-1,0,
1000000865,unknown,7,may,327,3,-1,0,
1000000866,unknown,7,may,236,1,-1,0,
1000000867,unknown,7,may,160,1,-1,0,
1000000868,unknown,7,may,180,1,-1,0,
1000000869,unknown,7,may,184,1,-1,0,
1000000870,unknown,7,may,227,1,-1,0,
1000000871,unknown,7,may,109,1,-1,0,
1000000872,unknown,7,may,492,2,-1,0,
1000000873,unknown,7,may,298,1,-1,0,
1000000874,unknown,7,may,83,2,-1,0,
1000000875,unknown,7,may,241,2,-1,0,
1000000876,unknown,7,may,204,2,-1,0,
1000000877,unknown,7,may,131,1,-1,0,
1000000878,unknown,7,may,1138,1,-1,0,
1000000879,unknown,7,may,123,1,-1,0,
1000000880,unknown,7,may,125,1,-1,0,
1000000881,unknown,7,may,295,2,-1,0,
1000000882,unknown,7,may,287,1,-1,0,
1000000883,unknown,7,may,109,1,-1,0,
1000000884,unknown,7,may,140,2,-1,0,
1000000885,unknown,7,may,204,1,-1,0,
1000000886,unknown,7,may,233,1,-1,0,
1000000887,unknown,7,may,254,1,-1,0,
1000000888,unknown,7,may,184,2,-1,0,
1000000889,unknown,7,may,193,1,-1,0,
1000000890,unknown,7,may,126,1,-1,0,
1000000891,unknown,7,may,230,1,-1,0,
1000000892,unknown,7,may,591,1,-1,0,
1000000893,unknown,7,may,294,1,-1,0,
1000000894,unknown,7,may,173,1,-1,0,
1000000895,unknown,7,may,336,1,-1,0,
1000000896,unknown,7,may,19,1,-1,0,
1000000897,unknown,7,may,153,1,-1,0,
1000000898,unknown,7,may,786,1,-1,0,
1000000899,unknown,7,may,99,2,-1,0,
1000000900,unknown,7,may,243,1,-1,0,
1000000901,unknown,7,may,260,1,-1,0,
1000000902,unknown,7,may,164,2,-1,0,
1000000903,unknown,7,may,255,2,-1,0,
1000000904,unknown,7,may,47,1,-1,0,
1000000905,unknown,7,may,463,1,-1,0,
1000000906,unknown,7,may,192,1,-1,0,
1000000907,unknown,7,may,388,7,-1,0,
1000000908,unknown,7,may,221,1,-1,0,
1000000909,unknown,7,may,126,5,-1,0,
1000000910,unknown,7,may,175,5,-1,0,
1000000911,unknown,7,may,256,6,-1,0,
1000000912,unknown,7,may,202,2,-1,0,
1000000913,unknown,7,may,104,1,-1,0,
1000000914,unknown,7,may,283,2,-1,0,
1000000915,unknown,7,may,448,1,-1,0,
1000000916,unknown,7,may,127,1,-1,0,
1000000917,unknown,7,may,378,1,-1,0,
1000000918,unknown,7,may,67,1,-1,0,
1000000919,unknown,7,may,221,2,-1,0,
1000000920,unknown,7,may,150,1,-1,0,
1000000921,unknown,7,may,144,2,-1,0,
1000000922,unknown,7,may,296,2,-1,0,
1000000923,unknown,7,may,401,2,-1,0,
1000000924,unknown,7,may,435,2,-1,0,
1000000925,unknown,7,may,388,1,-1,0,
1000000926,unknown,7,may,245,1,-1,0,
1000000927,unknown,7,may,143,1,-1,0,
1000000928,unknown,7,may,223,2,-1,0,
1000000929,unknown,7,may,423,1,-1,0,
1000000930,unknown,7,may,231,1,-1,0,
1000000931,unknown,7,may,634,2,-1,0,
1000000932,unknown,7,may,107,1,-1,0,
1000000933,unknown,7,may,227,1,-1,0,
1000000934,unknown,7,may,69,1,-1,0,
1000000935,unknown,7,may,799,1,-1,0,
1000000936,unknown,7,may,109,1,-1,0,
1000000937,unknown,7,may,127,1,-1,0,
1000000938,unknown,7,may,120,1,-1,0,
1000000939,unknown,7,may,68,3,-1,0,
1000000940,unknown,7,may,180,2,-1,0,
1000000941,unknown,7,may,112,3,-1,0,
1000000942,unknown,7,may,444,1,-1,0,
1000000943,unknown,7,may,246,2,-1,0,
1000000944,unknown,7,may,259,4,-1,0,
1000000945,unknown,7,may,223,3,-1,0,
1000000946,unknown,7,may,566,2,-1,0,
1000000947,unknown,7,may,274,2,-1,0,
1000000948,unknown,7,may,49,3,-1,0,
1000000949,unknown,7,may,380,2,-1,0,
1000000950,unknown,7,may,138,1,-1,0,
1000000951,unknown,7,may,376,2,-1,0,
1000000952,unknown,7,may,421,2,-1,0,
1000000953,unknown,7,may,121,2,-1,0,
1000000954,unknown,7,may,36,1,-1,0,
1000000955,unknown,7,may,328,2,-1,0,
1000000956,unknown,7,may,19,1,-1,0,
1000000957,unknown,7,may,866,2,-1,0,
1000000958,unknown,7,may,229,3,-1,0,
1000000959,unknown,7,may,154,2,-1,0,
1000000960,unknown,7,may,56,1,-1,0,
1000000961,unknown,7,may,1581,2,-1,0,
1000000962,unknown,7,may,117,1,-1,0,
1000000963,unknown,7,may,185,1,-1,0,
1000000964,unknown,7,may,202,1,-1,0,
1000000965,unknown,7,may,279,1,-1,0,
1000000966,unknown,7,may,180,5,-1,0,
1000000967,unknown,7,may,218,4,-1,0,
1000000968,unknown,7,may,129,5,-1,0,
1000000969,unknown,7,may,530,2,-1,0,
1000000970,unknown,7,may,104,2,-1,0,
1000000971,unknown,7,may,60,1,-1,0,
1000000972,unknown,7,may,432,1,-1,0,
1000000973,unknown,7,may,113,1,-1,0,
1000000974,unknown,7,may,516,1,-1,0,
1000000975,unknown,7,may,179,2,-1,0,
1000000976,unknown,7,may,125,2,-1,0,
1000000977,unknown,7,may,386,2,-1,0,
1000000978,unknown,7,may,262,2,-1,0,
1000000979,unknown,7,may,396,2,-1,0,
1000000980,unknown,7,may,294,2,-1,0,
1000000981,unknown,7,may,171,2,-1,0,
1000000982,unknown,7,may,614,2,-1,0,
1000000983,unknown,7,may,118,3,-1,0,
1000000984,unknown,7,may,485,4,-1,0,
1000000985,unknown,7,may,406,2,-1,0,
1000000986,unknown,7,may,287,1,-1,0,
1000000987,unknown,7,may,216,2,-1,0,
1000000988,unknown,7,may,650,1,-1,0,
1000000989,unknown,7,may,55,1,-1,0,
1000000990,unknown,7,may,371,2,-1,0,
1000000991,unknown,7,may,166,1,-1,0,
1000000992,unknown,7,may,48,1,-1,0,
1000000993,unknown,7,may,72,1,-1,0,
1000000994,unknown,7,may,55,1,-1,0,
1000000995,unknown,7,may,144,1,-1,0,
1000000996,unknown,7,may,474,1,-1,0,
1000000997,unknown,7,may,559,1,-1,0,
1000000998,unknown,7,may,261,1,-1,0,
1000000999,unknown,7,may,1101,1,-1,0,
1000001000,unknown,7,may,236,2,-1,0,
1000001001,unknown,7,may,164,1,-1,0,
1000001002,unknown,7,may,93,1,-1,0,
1000001003,unknown,7,may,912,2,-1,0,
1000001004,unknown,7,may,179,2,-1,0,
1000001005,unknown,7,may,485,1,-1,0,
1000001006,unknown,7,may,206,2,-1,0,
1000001007,unknown,7,may,311,1,-1,0,
1000001008,unknown,7,may,690,2,-1,0,
1000001009,unknown,7,may,362,1,-1,0,
1000001010,unknown,7,may,274,1,-1,0,
1000001011,unknown,7,may,163,1,-1,0,
1000001012,unknown,7,may,345,1,-1,0,
1000001013,unknown,7,may,329,1,-1,0,
1000001014,unknown,7,may,68,1,-1,0,
1000001015,unknown,7,may,143,3,-1,0,
1000001016,unknown,7,may,1062,1,-1,0,
1000001017,unknown,7,may,71,1,-1,0,
1000001018,unknown,7,may,106,1,-1,0,
1000001019,unknown,7,may,688,2,-1,0,
1000001020,unknown,7,may,103,3,-1,0,
1000001021,unknown,7,may,349,2,-1,0,
1000001022,unknown,7,may,78,5,-1,0,
1000001023,unknown,7,may,194,1,-1,0,
1000001024,unknown,7,may,224,5,-1,0,
1000001025,unknown,7,may,98,1,-1,0,
1000001026,unknown,7,may,607,1,-1,0,
1000001027,unknown,7,may,398,1,-1,0,
1000001028,unknown,7,may,103,2,-1,0,
1000001029,unknown,7,may,241,2,-1,0,
1000001030,unknown,7,may,203,1,-1,0,
1000001031,unknown,7,may,96,3,-1,0,
1000001032,unknown,7,may,238,3,-1,0,
1000001033,unknown,7,may,153,3,-1,0,
1000001034,unknown,7,may,481,1,-1,0,
1000001035,unknown,7,may,2177,4,-1,0,
1000001036,unknown,7,may,119,3,-1,0,
1000001037,unknown,7,may,245,2,-1,0,
1000001038,unknown,7,may,152,2,-1,0,
1000001039,unknown,7,may,418,2,-1,0,
1000001040,unknown,7,may,198,2,-1,0,
1000001041,unknown,7,may,198,2,-1,0,
1000001042,unknown,7,may,374,1,-1,0,
1000001043,unknown,7,may,51,1,-1,0,
1000001044,unknown,7,may,263,1,-1,0,
1000001045,unknown,7,may,229,2,-1,0,
1000001046,unknown,7,may,154,2,-1,0,
1000001047,unknown,7,may,278,6,-1,0,
1000001048,unknown,7,may,306,5,-1,0,
1000001049,unknown,7,may,114,2,-1,0,
1000001050,unknown,7,may,94,2,-1,0,
1000001051,unknown,7,may,208,2,-1,0,
1000001052,unknown,7,may,169,2,-1,0,
1000001053,unknown,7,may,332,2,-1,0,
1000001054,unknown,7,may,263,6,-1,0,
1000001055,unknown,7,may,353,3,-1,0,
1000001056,unknown,7,may,108,6,-1,0,
1000001057,unknown,7,may,441,2,-1,0,
1000001058,unknown,7,may,46,3,-1,0,
1000001059,unknown,7,may,266,2,-1,0,
1000001060,unknown,7,may,223,2,-1,0,
1000001061,unknown,7,may,105,2,-1,0,
1000001062,unknown,7,may,165,3,-1,0,
1000001063,unknown,7,may,381,2,-1,0,
1000001064,unknown,7,may,228,3,-1,0,
1000001065,unknown,7,may,128,2,-1,0,
1000001066,unknown,7,may,764,3,-1,0,
1000001067,unknown,7,may,113,3,-1,0,
1000001068,unknown,7,may,396,4,-1,0,
1000001069,unknown,7,may,133,3,-1,0,
1000001070,unknown,7,may,42,2,-1,0,
1000001071,unknown,7,may,234,4,-1,0,
1000001072,unknown,7,may,297,3,-1,0,
1000001073,unknown,7,may,50,2,-1,0,
1000001074,unknown,7,may,214,2,-1,0,
1000001075,unknown,7,may,110,2,-1,0,
1000001076,unknown,7,may,99,2,-1,0,
1000001077,unknown,7,may,274,4,-1,0,
1000001078,unknown,7,may,191,4,-1,0,
1000001079,unknown,7,may,305,3,-1,0,
1000001080,unknown,7,may,134,2,-1,0,
1000001081,unknown,7,may,112,4,-1,0,
1000001082,unknown,7,may,283,3,-1,0,
1000001083,unknown,7,may,353,4,-1,0,
1000001084,unknown,7,may,212,2,-1,0,
1000001085,unknown,7,may,225,2,-1,0,
1000001086,unknown,7,may,283,1,-1,0,
1000001087,unknown,7,may,1273,1,-1,0,
1000001088,unknown,7,may,1574,2,-1,0,
1000001089,unknown,7,may,139,3,-1,0,
1000001090,unknown,7,may,228,2,-1,0,
1000001091,unknown,7,may,62,5,-1,0,
1000001092,unknown,7,may,256,3,-1,0,
1000001093,unknown,7,may,564,3,-1,0,
1000001094,unknown,7,may,245,2,-1,0,
1000001095,unknown,7,may,161,2,-1,0,
1000001096,unknown,7,may,79,4,-1,0,
1000001097,unknown,7,may,152,3,-1,0,
1000001098,unknown,7,may,591,3,-1,0,
1000001099,unknown,7,may,113,2,-1,0,
1000001100,unknown,7,may,193,3,-1,0,
1000001101,unknown,7,may,299,2,-1,0,
1000001102,unknown,7,may,348,3,-1,0,
1000001103,unknown,7,may,103,4,-1,0,
1000001104,unknown,7,may,253,8,-1,0,
1000001105,unknown,7,may,127,2,-1,0,
1000001106,unknown,7,may,244,7,-1,0,
1000001107,unknown,7,may,157,6,-1,0,
1000001108,unknown,7,may,548,2,-1,0,
1000001109,unknown,7,may,114,3,-1,0,
1000001110,unknown,7,may,126,5,-1,0,
1000001111,unknown,7,may,161,3,-1,0,
1000001112,unknown,7,may,333,1,-1,0,
1000001113,unknown,7,may,155,1,-1,0,
1000001114,unknown,7,may,152,3,-1,0,
1000001115,unknown,7,may,145,1,-1,0,
1000001116,unknown,7,may,66,3,-1,0,
1000001117,unknown,7,may,123,2,-1,0,
1000001118,unknown,7,may,74,1,-1,0,
1000001119,unknown,7,may,248,3,-1,0,
1000001120,unknown,7,may,130,1,-1,0,
1000001121,unknown,7,may,71,1,-1,0,
1000001122,unknown,7,may,984,1,-1,0,
1000001123,unknown,7,may,252,1,-1,0,
1000001124,unknown,7,may,84,2,-1,0,
1000001125,unknown,7,may,1689,4,-1,0,
1000001126,unknown,7,may,130,4,-1,0,
1000001127,unknown,7,may,489,2,-1,0,
1000001128,unknown,7,may,41,3,-1,0,
1000001129,unknown,7,may,159,3,-1,0,
1000001130,unknown,7,may,196,2,-1,0,
1000001131,unknown,7,may,276,4,-1,0,
1000001132,unknown,7,may,697,2,-1,0,
1000001133,unknown,7,may,81,2,-1,0,
1000001134,unknown,7,may,149,1,-1,0,
1000001135,unknown,7,may,281,2,-1,0,
1000001136,unknown,7,may,122,5,-1,0,
1000001137,unknown,7,may,361,2,-1,0,
1000001138,unknown,7,may,319,3,-1,0,
1000001139,unknown,7,may,944,3,-1,0,
1000001140,unknown,7,may,282,2,-1,0,
1000001141,unknown,7,may,1102,2,-1,0,
1000001142,unknown,7,may,35,3,-1,0,
1000001143,unknown,7,may,143,2,-1,0,
1000001144,unknown,7,may,22,2,-1,0,
1000001145,unknown,7,may,90,2,-1,0,
1000001146,unknown,7,may,17,2,-1,0,
1000001147,unknown,7,may,404,5,-1,0,
1000001148,unknown,7,may,238,2,-1,0,
1000001149,unknown,7,may,71,4,-1,0,
1000001150,unknown,7,may,309,2,-1,0,
1000001151,unknown,7,may,408,3,-1,0,
1000001152,unknown,7,may,128,4,-1,0,
1000001153,unknown,7,may,297,3,-1,0,
1000001154,unknown,7,may,280,3,-1,0,
1000001155,unknown,7,may,374,2,-1,0,
1000001156,unknown,7,may,365,4,-1,0,
1000001157,unknown,8,may,177,3,-1,0,
1000001158,unknown,8,may,238,3,-1,0,
1000001159,unknown,8,may,425,6,-1,0,
1000001160,unknown,8,may,77,2,-1,0,
1000001161,unknown,8,may,223,2,-1,0,
1000001162,unknown,8,may,201,2,-1,0,
1000001163,unknown,8,may,239,2,-1,0,
1000001164,unknown,8,may,308,3,-1,0,
1000001165,unknown,8,may,137,2,-1,0,
1000001166,unknown,8,may,162,2,-1,0,
1000001167,unknown,8,may,134,1,-1,0,
1000001168,unknown,8,may,175,5,-1,0,
1000001169,unknown,8,may,125,3,-1,0,
1000001170,unknown,8,may,211,3,-1,0,
1000001171,unknown,8,may,67,1,-1,0,
1000001172,unknown,8,may,156,1,-1,0,
1000001173,unknown,8,may,943,2,-1,0,
1000001174,unknown,8,may,813,1,-1,0,
1000001175,unknown,8,may,178,1,-1,0,
1000001176,unknown,8,may,142,1,-1,0,
1000001177,unknown,8,may,194,1,-1,0,
1000001178,unknown,8,may,132,1,-1,0,
1000001179,unknown,8,may,109,1,-1,0,
1000001180,unknown,8,may,94,1,-1,0,
1000001181,unknown,8,may,31,1,-1,0,
1000001182,unknown,8,may,84,4,-1,0,
1000001183,unknown,8,may,489,1,-1,0,
1000001184,unknown,8,may,180,1,-1,0,
1000001185,unknown,8,may,314,1,-1,0,
1000001186,unknown,8,may,207,1,-1,0,
1000001187,unknown,8,may,146,3,-1,0,
1000001188,unknown,8,may,193,1,-1,0,
1000001189,unknown,8,may,177,2,-1,0,
1000001190,unknown,8,may,1040,1,-1,0,
1000001191,unknown,8,may,622,1,-1,0,
1000001192,unknown,8,may,170,2,-1,0,
1000001193,unknown,8,may,267,1,-1,0,
1000001194,unknown,8,may,1084,1,-1,0,
1000001195,unknown,8,may,528,1,-1,0,
1000001196,unknown,8,may,183,1,-1,0,
1000001197,unknown,8,may,238,1,-1,0,
1000001198,unknown,8,may,61,1,-1,0,
1000001199,unknown,8,may,923,1,-1,0,
1000001200,unknown,8,may,70,1,-1,0,
1000001201,unknown,8,may,541,3,-1,0,
1000001202,unknown,8,may,41,1,-1,0,
1000001203,unknown,8,may,221,4,-1,0,
1000001204,unknown,8,may,35,1,-1,0,
1000001205,unknown,8,may,262,1,-1,0,
1000001206,unknown,8,may,151,1,-1,0,
1000001207,unknown,8,may,135,2,-1,0,
1000001208,unknown,8,may,604,1,-1,0,
1000001209,unknown,8,may,65,1,-1,0,
1000001210,unknown,8,may,380,3,-1,0,
1000001211,unknown,8,may,693,1,-1,0,
1000001212,unknown,8,may,11,1,-1,0,
